-00274,000301,004004,000001,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00273,000303,003978,000000,-00003,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00276,000310,004005,-00004,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00292,000316,003986,-00002,000002,000001,0.0000,-0.0000,-0.0000,-0.0000
-00296,000319,003980,000000,000002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00283,000304,003990,-00003,000002,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00270,000304,003990,-00001,000001,-00004,0.0000,-0.0000,-0.0000,-0.0000
-00288,000330,004001,-00001,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00297,000339,003971,000002,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00321,000324,003993,000000,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00315,000314,003990,-00001,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00303,000311,003989,000000,000002,000004,0.0000,-0.0000,-0.0000,-0.0000
-00280,000318,003970,-00001,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00268,000298,003997,-00001,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00273,000277,003992,-00002,000000,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00271,000286,003993,-00001,000000,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00276,000316,003990,000000,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00289,000310,003961,000002,-00001,-00005,0.0000,-0.0000,-0.0000,-0.0000
-00274,000300,004014,-00002,000001,-00004,0.0000,-0.0000,-0.0000,-0.0000
-00266,000314,003988,000004,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00261,000325,003963,-00001,-00001,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00273,000320,003991,-00001,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00256,000330,003987,-00002,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00265,000328,004007,000003,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00280,000351,003986,000001,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00285,000329,003997,000000,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00285,000330,003984,-00002,000001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00291,000316,003977,000001,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00287,000324,003988,000001,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00292,000326,003979,000002,000003,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00293,000321,003966,-00001,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00321,000320,003965,-00002,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00289,000311,003987,-00001,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00285,000314,003973,-00001,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00266,000326,003986,-00001,-00001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00248,000295,003984,-00002,-00001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00251,000310,003979,000000,000002,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00259,000306,003976,000001,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00278,000307,003976,-00002,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00285,000344,003993,000000,000001,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00300,000317,003983,-00001,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00292,000326,003984,-00003,000002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00299,000343,003999,-00001,000002,000002,0.0000,-0.0000,-0.0000,-0.0000
-00272,000325,003969,-00001,000003,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00264,000325,003990,-00001,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00249,000320,003967,000000,000000,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00274,000328,003961,000001,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00278,000329,003991,-00003,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00286,000324,003979,000001,000003,000001,0.0000,-0.0000,-0.0000,-0.0000
-00285,000316,004023,-00003,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00310,000318,004027,-00001,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00284,000287,003971,000001,000003,000000,0.0000,-0.0000,-0.0000,-0.0000
-00298,000304,003970,-00001,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00286,000293,003999,000000,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00301,000298,004011,000000,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00291,000320,003987,-00001,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00289,000310,004003,000000,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00292,000337,004009,-00001,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00258,000346,004003,-00001,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00250,000330,003997,000000,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00222,000335,004001,000003,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00247,000336,003961,000000,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00273,000314,004010,-00002,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00281,000311,003972,000001,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00295,000321,003991,000000,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00298,000319,003989,-00002,-00002,000002,0.0000,-0.0000,-0.0000,-0.0000
-00281,000326,004000,-00001,-00003,000000,0.0000,-0.0000,-0.0000,-0.0000
-00278,000315,003966,-00001,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00282,000304,003989,-00003,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00282,000306,003997,000001,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00275,000313,003986,000001,000001,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00267,000303,004007,-00001,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00273,000310,003979,000001,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00272,000310,003966,-00004,-00002,000004,0.0000,-0.0000,-0.0000,-0.0000
-00285,000293,004005,000002,000002,000003,0.0000,-0.0000,-0.0000,-0.0000
-00274,000316,003981,-00002,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00293,000309,003987,000002,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00287,000317,004026,-00001,000002,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00301,000313,003991,-00001,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00303,000332,003990,-00003,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00280,000313,003997,-00003,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00266,000322,003997,000001,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00236,000312,003991,-00002,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00265,000309,003968,-00003,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00218,000311,003977,000000,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00243,000307,003981,-00004,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00283,000309,004026,-00002,000001,-00005,0.0000,-0.0000,-0.0000,-0.0000
-00283,000317,003979,000002,000000,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00306,000309,003965,000000,000003,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00296,000319,003994,000003,000003,000001,0.0000,-0.0000,-0.0000,-0.0000
-00319,000291,004019,000001,000002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00307,000317,003992,-00002,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00281,000304,004016,-00002,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00290,000306,004004,-00001,-00001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00297,000327,004003,000003,000002,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00273,000340,003993,000001,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00284,000337,003982,000002,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00277,000330,004004,000002,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00262,000330,004006,000001,-00001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00250,000315,004010,-00002,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00256,000328,003985,000000,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00259,000326,003982,-00001,000002,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00291,000310,003982,000000,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00287,000311,004018,000000,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00275,000319,003959,-00001,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00287,000314,003980,000001,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00272,000307,003984,-00001,000003,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00270,000309,004010,000001,000004,000000,0.0000,-0.0000,-0.0000,-0.0000
-00260,000306,003998,-00001,-00002,000001,0.0000,-0.0000,-0.0000,-0.0000
-00270,000310,003986,000000,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00281,000323,003993,000000,000001,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00289,000323,003960,000002,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00279,000334,003973,000000,-00004,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00317,000322,003983,000001,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00285,000307,004001,-00001,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00307,000299,003996,-00002,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00287,000320,004006,000001,000002,-00004,0.0000,-0.0000,-0.0000,-0.0000
-00284,000314,003982,000000,-00001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00281,000316,003990,-00003,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00267,000325,003986,000001,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00271,000335,003995,000000,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00273,000331,003978,-00002,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00271,000313,003993,000002,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00272,000334,003988,-00001,000001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00263,000323,004001,-00001,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00270,000325,004006,-00001,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00274,000311,003981,000001,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00282,000317,004000,-00001,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00303,000317,004004,000001,000001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00309,000316,003976,-00001,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00298,000324,003965,-00002,-00001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00306,000322,003978,000000,000001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00291,000314,004020,000000,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00286,000332,003993,000000,000000,000001,0.0000,-0.0000,-0.0000,-0.0000
-00275,000320,003971,-00001,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00279,000316,003981,000000,000004,000002,0.0000,-0.0000,-0.0000,-0.0000
-00256,000322,003993,000000,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00257,000327,003980,-00001,000002,000001,0.0000,-0.0000,-0.0000,-0.0000
-00276,000321,003968,-00001,000002,000002,0.0000,-0.0000,-0.0000,-0.0000
-00281,000302,003993,000002,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00275,000311,004004,-00001,-00001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00281,000307,003997,-00003,000002,000001,0.0000,-0.0000,-0.0000,-0.0000
-00284,000319,003973,000003,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00274,000324,003987,000002,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00283,000319,004004,-00002,000001,000002,0.0000,-0.0000,-0.0000,-0.0000
-00267,000314,003982,000000,-00003,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00266,000319,004001,000000,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00260,000336,004005,-00001,000004,000001,0.0000,-0.0000,-0.0000,-0.0000
-00286,000326,003973,-00001,000001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00299,000312,004013,000000,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00291,000323,003994,000000,000000,-00004,0.0000,-0.0000,-0.0000,-0.0000
-00302,000333,003970,000001,000002,000002,0.0000,-0.0000,-0.0000,-0.0000
-00293,000329,003985,-00003,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00279,000316,003985,-00001,000000,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00272,000309,004016,-00003,-00002,000002,0.0000,-0.0000,-0.0000,-0.0000
-00261,000321,003988,000000,000000,000002,0.0000,-0.0000,-0.0000,-0.0000
-00278,000319,004028,-00001,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00260,000313,003994,000001,000000,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00266,000322,003995,-00001,-00002,000001,0.0000,-0.0000,-0.0000,-0.0000
-00258,000312,003982,-00003,000004,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00275,000328,003984,-00001,-00001,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00268,000323,003988,-00003,000002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00285,000304,003994,000000,-00001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00290,000319,003998,-00001,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00278,000333,004001,000000,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00285,000316,003978,000001,-00004,000001,0.0000,-0.0000,-0.0000,-0.0000
-00237,000311,003894,-00005,000025,-00005,0.0000,-0.0000,-0.0000,-0.0000
-00285,000297,004010,-00018,000031,-00005,0.0000,-0.0000,-0.0000,-0.0000
-00236,000311,004014,-00012,000022,000000,0.0000,-0.0000,-0.0000,-0.0000
-00258,000315,004076,-00015,000004,000001,0.0000,-0.0000,-0.0000,-0.0000
-00264,000304,004016,000000,-00003,-00005,0.0000,-0.0000,-0.0000,-0.0000
-00274,000337,003966,000005,-00003,000005,0.0000,-0.0000,-0.0000,-0.0000
-00258,000316,003978,-00002,000003,000006,0.0000,-0.0000,-0.0000,-0.0000
-00286,000303,004032,-00006,000001,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00276,000320,004001,000003,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00270,000321,003982,000000,-00006,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00268,000322,004006,000002,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00301,000308,004000,000002,-00003,000000,0.0000,-0.0000,-0.0000,-0.0000
-00267,000325,004006,000003,-00005,000001,0.0000,-0.0000,-0.0000,-0.0000
-00273,000321,003964,000002,000001,000003,0.0000,-0.0000,-0.0000,-0.0000
-00307,000315,003997,-00001,000005,000000,0.0000,-0.0000,-0.0000,-0.0000
-00278,000329,003974,-00003,000005,000000,0.0000,-0.0000,-0.0000,-0.0000
-00268,000329,003956,-00001,000003,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00274,000321,003985,-00002,000002,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00286,000312,003977,-00001,000000,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00288,000323,003984,-00002,000000,000003,0.0000,-0.0000,-0.0000,-0.0000
-00281,000316,004030,000001,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00267,000311,003992,-00003,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00268,000315,003990,-00001,000001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00271,000322,003996,000000,000003,000000,0.0000,-0.0000,-0.0000,-0.0000
-00285,000320,003980,-00001,000002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00278,000299,004014,000002,000001,000001,0.0000,-0.0000,-0.0000,-0.0000
-00277,000326,003992,-00001,-00002,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00266,000316,004000,-00002,000000,000000,0.0000,-0.0000,-0.0000,-0.0000
-00274,000323,003995,-00002,-00001,000000,0.0000,-0.0000,-0.0000,-0.0000
-00258,000340,003979,-00002,-00001,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00274,000324,003995,-00004,000006,-00008,0.0000,-0.0000,-0.0000,-0.0000
-00289,000327,003986,000000,000003,-00014,0.0000,-0.0000,-0.0000,-0.0000
-00281,000336,003987,000004,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00274,000298,003999,-00001,-00003,000001,0.0000,-0.0000,-0.0000,-0.0000
-00268,000330,004007,000001,-00006,000003,0.0000,-0.0000,-0.0000,-0.0000
-00265,000315,003990,000003,-00005,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00277,000317,003997,000002,-00008,000000,0.0000,-0.0000,-0.0000,-0.0000
-00281,000336,003988,000001,-00005,000001,0.0000,-0.0000,-0.0000,-0.0000
-00296,000320,003995,-00001,-00003,000001,0.0000,-0.0000,-0.0000,-0.0000
-00276,000318,003987,000001,-00001,-00002,0.0000,-0.0000,-0.0000,-0.0000
-00290,000322,003982,000001,-00002,000000,0.0000,-0.0000,-0.0000,-0.0000
-00276,000310,003949,000001,-00003,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00309,000355,003998,000002,-00005,-00023,0.0000,-0.0000,-0.0000,-0.0000
-00292,000263,004014,000005,-00005,-00014,0.0000,-0.0000,-0.0000,-0.0000
-00289,000302,003984,000003,000002,000030,0.0000,-0.0000,-0.0000,-0.0000
-00275,000301,004008,-00007,000008,000032,0.0000,-0.0000,-0.0000,-0.0000
000049,000254,004017,000013,-00006,000034,0.0000,-0.0000,-0.0000,-0.0000
-00228,000291,003952,000019,000007,-00022,0.0000,-0.0000,-0.0000,-0.0000
-00374,000350,004003,-00010,000026,000006,0.0000,-0.0000,-0.0000,-0.0000
-00395,000369,003986,-00005,000017,000061,0.0000,-0.0000,-0.0000,-0.0000
-00261,000335,004017,000003,000016,000041,0.0000,-0.0000,-0.0000,-0.0000
-00309,000337,003951,000000,000015,000035,0.0000,-0.0000,-0.0000,-0.0000
-00316,000338,004012,-00002,000006,000015,0.0000,-0.0000,-0.0000,-0.0000
-00267,000317,003965,-00005,000003,-00001,0.0000,-0.0000,-0.0000,-0.0000
-00280,000325,004024,-00002,000005,-00009,0.0000,-0.0000,-0.0000,-0.0000
-00283,000337,003974,000000,000000,-00035,0.0000,-0.0000,-0.0000,-0.0000
-00278,000309,003985,-00006,-00001,-00029,0.0000,-0.0000,-0.0000,-0.0000
-00239,000319,004012,-00012,-00002,-00026,0.0000,-0.0000,-0.0000,-0.0000
-00250,000320,003974,000004,000005,-00048,0.0000,-0.0000,-0.0000,-0.0000
-00266,000325,003991,000003,-00005,-00056,0.0000,-0.0000,-0.0000,-0.0000
-00329,000301,003992,000001,-00001,-00067,0.0000,-0.0000,-0.0000,-0.0000
-00319,000342,004004,-00005,-00007,-00021,0.0000,-0.0000,-0.0000,-0.0000
-00306,000337,003994,-00019,-00010,000038,0.0000,-0.0000,-0.0000,-0.0000
-00125,000344,003993,000026,000013,000140,0.0000,-0.0000,-0.0000,-0.0000
-00217,000437,004292,-00225,000099,000126,0.0000,-0.0000,-0.0000,-0.0000
-00288,000075,003988,-00027,000005,000081,0.0000,-0.0000,-0.0000,-0.0000
-00318,000310,004019,-00008,000025,000051,0.0000,-0.0000,-0.0000,-0.0000
-00241,000350,003992,-00028,000036,000061,0.0000,-0.0000,-0.0000,-0.0000
-00305,000387,003987,-00052,000050,000026,0.0000,-0.0000,-0.0000,-0.0000
-00237,000477,003945,-00081,000066,000025,0.0000,-0.0000,-0.0000,-0.0000
-00260,000429,004122,-00121,000073,000038,0.0000,-0.0000,-0.0000,-0.0000
-00336,000334,004114,-00108,000051,000035,0.0000,-0.0000,-0.0000,-0.0000
-00337,000350,004081,-00125,000043,-00003,0.0000,-0.0000,-0.0000,-0.0000
-00324,000414,004121,-00159,000042,-00016,0.0000,-0.0000,-0.0000,-0.0000
-00327,000312,004080,-00244,000055,-00025,0.0000,-0.0000,-0.0000,-0.0000
-00419,000272,004292,-00304,000103,000002,0.0000,-0.0000,-0.0000,-0.0000
-00372,000184,004215,-00315,000123,-00028,0.0000,-0.0000,-0.0000,-0.0000
-00420,000185,004180,-00397,000070,-00109,0.0000,-0.0000,-0.0000,-0.0000
-00338,000163,004086,-00477,000009,-00121,0.0000,-0.0000,-0.0000,-0.0000
-00409,000227,004146,-00547,-00018,-00110,0.0000,-0.0000,-0.0000,-0.0000
-00314,000272,004074,-00559,-00047,-00084,0.0000,-0.0000,-0.0000,-0.0000
-00241,000234,004057,-00604,-00031,-00093,0.0000,-0.0000,-0.0000,-0.0000
-00199,000218,003977,-00617,000005,-00077,0.0000,-0.0000,-0.0000,-0.0000
-00272,000037,004081,-00615,000061,-00092,0.0000,-0.0000,-0.0000,-0.0000
-00345,-00038,004073,-00601,000099,-00050,0.0000,-0.0000,-0.0000,-0.0000
-00288,-00160,004043,-00677,000081,000042,0.0000,-0.0000,-0.0000,-0.0000
-00228,-00284,004186,-00793,000034,000042,0.0000,-0.0000,-0.0000,-0.0000
-00338,-00258,004263,-00826,-00013,-00009,0.0000,-0.0000,-0.0000,-0.0000
-00385,-00048,004255,-00874,-00049,-00058,0.0000,-0.0000,-0.0000,-0.0000
-00421,000026,004133,-00897,000052,-00114,0.0000,-0.0000,-0.0000,-0.0000
-00561,-00152,004112,-00991,000141,-00078,0.0000,-0.0000,-0.0000,-0.0000
-00488,-00328,004156,-01097,000162,-00050,0.0000,-0.0000,-0.0000,-0.0000
-00282,-00439,004083,-01135,000086,000015,0.0000,-0.0000,-0.0000,-0.0000
-00292,-00474,004141,-01213,000026,-00031,0.0000,-0.0000,-0.0000,-0.0000
-00582,-00341,004198,-01277,000038,-00069,0.0000,-0.0000,-0.0000,-0.0000
-00653,-00403,004316,-01306,000067,-00079,0.0000,-0.0000,-0.0000,-0.0000
-00593,-00511,004113,-01461,000010,-00158,0.0000,-0.0000,-0.0000,-0.0000
-00270,-00821,004006,-01628,-00053,-00214,0.0000,-0.0000,-0.0000,-0.0000
-00190,-00909,003986,-01562,-00039,-00229,0.0000,-0.0000,-0.0000,-0.0000
-00375,-00912,004013,-01485,-00015,-00237,0.0000,-0.0000,-0.0000,-0.0000
-00493,-00855,003923,-01553,-00099,-00309,0.0000,-0.0000,-0.0000,-0.0000
-00400,-00680,003831,-01684,-00057,-00457,0.0000,-0.0000,-0.0000,-0.0000
-00379,-01286,003754,-01834,-00108,-00477,0.0000,-0.0000,-0.0000,-0.0000
-00176,-01639,003781,-01802,-00157,-00340,0.0000,-0.0000,-0.0000,-0.0000
-00205,-01258,003729,-01749,-00157,-00319,0.0000,-0.0000,-0.0000,-0.0000
-00191,-01307,003827,-01665,-00098,-00311,0.0000,-0.0000,-0.0000,-0.0000
-00203,-01360,003750,-01540,-00047,-00307,0.0000,-0.0000,-0.0000,-0.0000
-00023,-01888,003559,-01705,000047,-00198,0.0000,-0.0000,-0.0000,-0.0000
-00124,-01655,003348,-01637,000023,-00224,0.0000,-0.0000,-0.0000,-0.0000
-00195,-01666,003444,-01627,-00014,-00336,0.0000,-0.0000,-0.0000,-0.0000
-00263,-01823,003339,-01668,-00158,-00328,0.0000,-0.0000,-0.0000,-0.0000
-00248,-01974,003375,-01688,-00074,-00246,0.0000,-0.0000,-0.0000,-0.0000
-00236,-02018,003394,-01723,-00025,-00178,0.0000,-0.0000,-0.0000,-0.0000
-00113,-02151,003202,-01789,000074,-00145,0.0000,-0.0000,-0.0000,-0.0000
-00192,-02113,003226,-01759,000096,-00162,0.0000,-0.0000,-0.0000,-0.0000
-00228,-02282,003169,-01694,000090,-00191,0.0000,-0.0000,-0.0000,-0.0000
